id,message,from_id,year,month,day,hour,minute,second,reply
421302,انوس وراي انت,1688669181,2023,3,12,14,21,50,معك ع الموت سيدي شفلي بس زعترة
421303,سالكة,5703407302,2023,3,12,14,22,21,
421304,دقايق وبفيدك,1688669181,2023,3,12,14,22,25,
421305,معك ع الموت سيدي شفلي بس زعترة,1765380048,2023,3,12,14,22,36,من عيوني
421306,حركه سير طبيعيه وفي شرطه اغلب الطريق,1827882971,2023,3,12,14,22,57,
421307,دير بالك حاجز شوفه سيارتين شرطه ومدققين,5198203924,2023,3,12,14,22,58,
421308,من عيوني,1688669181,2023,3,12,14,23,1,
421310,حواره شو وضعها,1898253610,2023,3,12,14,23,9,
421311,,5775659613,2023,3,12,14,23,15,
421312,"حاجز صرة سالك ونظيف 


كثافه سير للقادمين من خط يتسهار بتجاه مفرق جت صرة",5912318119,2023,3,12,14,23,24,حاجز صرة الان
421313,‏مقطع صوتي من ESAM,1523574649,2023,3,12,14,23,35,
421314,,5558980417,2023,3,12,14,24,18,حاجز دير شرف للداخل على نابلس
421315,حاجز صرة الان,5912318119,2023,3,12,14,24,18,
421316,شارع ييتسهار سالك تماما حركه سير ماشيه,1827882971,2023,3,12,14,24,24,
421317,صره سالك بالاتجاهين,5775659613,2023,3,12,14,24,24,
421318,تفتيش دير شرف عالداخل عنابلس,5558980417,2023,3,12,14,24,34,
421319,بيت ايل شو وضعها ؟,1603748279,2023,3,12,14,24,39,
421320,حومش سالكة ما في اشي,2136047265,2023,3,12,14,24,44,
421321,شى وضع حوارة وزعترة يا شباب ؟,5794975909,2023,3,12,14,24,45,
421322,المربعة حبايب شو وضعها؟,1086562991,2023,3,12,14,24,46,
421323,واقف جب بس ما بوقف حدا السير سالك طبيعي,2136047265,2023,3,12,14,24,46,
421324,عناب داحل,1312264512,2023,3,12,14,24,56,
421325,المربعة باتجاه نابلس حاجز مع تفتيش ع الجهتين,5453337771,2023,3,12,14,25,3,
421326,باتجاه تل مغلق بسبب المشروع في الطريق,5453337771,2023,3,12,14,25,27,
421327,انا واقف بأزمة المربعة,5453337771,2023,3,12,14,26,2,
421328,سبحان الله صدفه,2013434888,2023,3,12,14,26,5,
421329,فاتح حومش,1254078784,2023,3,12,14,26,10,اه فاتح
421330,بيت ايل ؟؟ شو وضعها اخوتي,1603748279,2023,3,12,14,26,17,
421331,اه فاتح,1557932670,2023,3,12,14,26,18,
421332,زعتره؟؟؟,2013434888,2023,3,12,14,26,26,حركه سير قويه ماشيه
421333,حاليا التفتيش فقط للطالع من نابلس باتجاه بورين,5453337771,2023,3,12,14,26,34,
421334,حركه سير قويه ماشيه,1827882971,2023,3,12,14,26,34,
421335,كيف زعتره,6204650455,2023,3,12,14,27,5,هلا جاوبت اقرا
421336,الداخل من بورين باتجاه نابلس مغلق حاليا حاجز,5453337771,2023,3,12,14,27,10,
421337,حاجز دير شرف للداخل على نابلس,5558980417,2023,3,12,14,27,19,
421338,هلا جاوبت اقرا,1827882971,2023,3,12,14,27,23,
421339,حاجز حوارة؟,5618636294,2023,3,12,14,27,35,
421340,صرة شو وضعها,5401282587,2023,3,12,14,27,37,سالك
421341,حبايب شو وضع دير شرف ؟,5156549553,2023,3,12,14,27,39,؟
421342,,5775659613,2023,3,12,14,27,42,
421343,سالك,1827882971,2023,3,12,14,27,45,يسلموا
421344,جيب شرطة بنص ازمة قلقيلية عند الكرني شمرون ابصر وين رايح انتبهو,1278989564,2023,3,12,14,27,46,
421345,بسوق صعب ارجع,6204650455,2023,3,12,14,27,51,وانا بسبح صعب اتنشف
421346,بيت ايل شو وضعها حد بعرف ؟,1603748279,2023,3,12,14,27,56,؟
421347,يسلموا,5401282587,2023,3,12,14,28,0,
421348,زعترة,1688669181,2023,3,12,14,28,5,
421349,حاجز حوارة؟,5618636294,2023,3,12,14,28,13,سالك مع وجود ازمه حتى اللحظه
421350,؟,5156549553,2023,3,12,14,28,23,تفتيش هي الفيديو لفوق شوي
421351,وانا بسبح صعب اتنشف,1827882971,2023,3,12,14,28,47,
421352,؟,1603748279,2023,3,12,14,28,50,
421353,سالك مع وجود ازمه حتى اللحظه,5982242917,2023,3,12,14,28,55,
421354,انا عند طنيب سالكه لاحد لان,5407331021,2023,3,12,14,28,59,
421355,تفتيش هي الفيديو لفوق شوي,1827882971,2023,3,12,14,29,2,
421356,زعترة أزمة خفيفة Anas,1688669181,2023,3,12,14,29,3,
421357,كامل خط يتسهار سالك ونظيف,5912318119,2023,3,12,14,29,46,خط يتسهار سالك
421358,خط يتسهار سالك,5912318119,2023,3,12,14,29,59,
421359,المربعة حاجز تفتيش,5376710881,2023,3,12,14,30,17,
421360,كيف وضع حموش للي طالع من السيلة ؟,1004407254,2023,3,12,14,31,0,فاتح
421361,للقادمين من خط يتسهار بتجاه دوار سلمان الفارسي ازمة سير منيحة,5912318119,2023,3,12,14,31,3,
421362,,5912318119,2023,3,12,14,31,3,
421363,بيت ايل ؟؟؟؟ شو وضعها ,1603748279,2023,3,12,14,31,16,ازمة ماشية
421364,مساء الخير كيف طريق حواره لنابلس,5080996763,2023,3,12,14,31,35,اه اب جاد
421365,,1604567126,2023,3,12,14,31,51,
421366,رامالله نابلس كيف الطريق,6123275160,2023,3,12,14,31,53,سالك
421368,دير شرف ازمه,5407331021,2023,3,12,14,32,15,فيه عليه اشي ؟
421369,,1312264512,2023,3,12,14,32,37,
421370,سالك,1688669181,2023,3,12,14,32,42,
421371,ليش ازمة  في حاجز ؟,477987342,2023,3,12,14,32,58,حاجز تفتيش
421372,شكرا,6123275160,2023,3,12,14,33,0,
421373,فيه عليه اشي ؟,5549714802,2023,3,12,14,33,9,
421374,شافي شومرون فاتح عالاتجاهين,1254078784,2023,3,12,14,33,18,
421375,شباب مسا الخير رام الله فاتحه ؟؟,5817101368,2023,3,12,14,33,21,
421376,صره كيف ي شباب,5780770124,2023,3,12,14,33,21,
421377,حاجز تفتيش,5407331021,2023,3,12,14,33,22,شكرا
421378,زعتره كيف شباب,5293234577,2023,3,12,14,33,24,
421379,شو و,6139540350,2023,3,12,14,33,34,
421380,وضع حومش,6139540350,2023,3,12,14,33,39,
421381,حاجز تفتيش الفايت ع نابلس,5612003916,2023,3,12,14,33,41,وين
421382,ازمة ماشية,1022895406,2023,3,12,14,33,44,
421383,باتجاه بيتا من زعترة الازمة اليومية,1688669181,2023,3,12,14,33,47,
421384,ع دير شرف,5612003916,2023,3,12,14,33,53,
421385,شكرا,477987342,2023,3,12,14,34,4,
421386,وين,5780770124,2023,3,12,14,34,5,دير شرف
421387,حومش للي نازل عجنين ؟,6139540350,2023,3,12,14,34,17,
421388,دير شرف,5872613250,2023,3,12,14,34,17,
421389,دير شرف,477987342,2023,3,12,14,34,20,
421390,زعترة بدايات ازمة لفلفت ‍️‍️,1765380048,2023,3,12,14,34,22,يقطع شر حظك
421391,شباب الي عندو فكرا رام الله فاتحه ؟؟,5817101368,2023,3,12,14,34,23,
421392,دير شرف,5612003916,2023,3,12,14,34,23,صره فاتح
421393,دير شرف,5407331021,2023,3,12,14,34,26,
421395,الشارع,5872613250,2023,3,12,14,34,42,
421396,,5407331021,2023,3,12,14,34,43,
421397,صره فاتح,5780770124,2023,3,12,14,34,45,
421398,يقطع شر حظك,1688669181,2023,3,12,14,34,50,اه والله الشاحنات مقرفات
421399,دوار عينابوس سالك,1278989564,2023,3,12,14,34,51,
421400,فاتحه كفار شلوم,5293234577,2023,3,12,14,34,54,وين هاي
421401,فاتح,1254078784,2023,3,12,14,34,56,
421402,دوار بيتا سالك,1278989564,2023,3,12,14,35,4,
421403,اه والله الشاحنات مقرفات,1765380048,2023,3,12,14,35,13,يا شباب حدا يفيدنا رام الله فاتحه
421404,وين هاي,1688669181,2023,3,12,14,35,19,
421405,شباب,1759178753,2023,3,12,14,35,19,
421406,صرة كيف؟؟؟,1759178753,2023,3,12,14,35,22,فاضيه
421407,مخصوم مسكر,5407331021,2023,3,12,14,35,25,وين
421408,وين,5780770124,2023,3,12,14,35,31,
421409,؟,5780770124,2023,3,12,14,35,33,
421410,حوممش سالك شباب,408980390,2023,3,12,14,35,37,
421411,,968478315,2023,3,12,14,35,38,
421412,المربعة,5643516675,2023,3,12,14,35,39,
421413,بعد دوار دير شرف,5407331021,2023,3,12,14,35,39,
421414,,5156549553,2023,3,12,14,35,42,
421415,بتجاه نابلس,5407331021,2023,3,12,14,35,45,
421416,يا شباب حدا يفيدنا رام الله فاتحه,5817101368,2023,3,12,14,35,47,صحيح العادي وزيادة
421417,دير شرف مسكر للداخل ع نابلس,1409318097,2023,3,12,14,35,48,
421418,دير شرف السير واقف مسكرين بمرقوش حد د,5156549553,2023,3,12,14,35,50,بمرقو بتفتيش
421419,نزول زعترة,1688669181,2023,3,12,14,35,51,
421420,فاضيه,6007633666,2023,3,12,14,36,2,
421421,فاتحة,1688669181,2023,3,12,14,36,2,ومصيفين كمان
421422,صرة يا شباب فاتحةررر,1759178753,2023,3,12,14,36,5,
421423,فاتحة,919998590,2023,3,12,14,36,13,
421424,فاتحه,6108439831,2023,3,12,14,36,18,
421425,صحيح العادي وزيادة,1765380048,2023,3,12,14,36,19,
421426,حوارة شو الوضع ؟,726228970,2023,3,12,14,36,29,هلا مرقت منو بس ازمة عادية
421427,طريق رمالله نابلس كيف ؟,1603748279,2023,3,12,14,36,43,
421428,ومصيفين كمان,6108439831,2023,3,12,14,36,45,
421429,صره,5872613250,2023,3,12,14,36,46,
421430,حركة سير قوية,1278989564,2023,3,12,14,36,50,
421431,ياشباب,5872613250,2023,3,12,14,36,54,
421432,الكل بلف من قلب دير شرف,5407331021,2023,3,12,14,36,55,
421433,سالكة منيحة,1759178753,2023,3,12,14,37,2,
421434,بمرقو بتفتيش,5612003916,2023,3,12,14,37,5,
421435,الي نازل من زعترة ع حواره ازمة,1765380048,2023,3,12,14,37,7,
421436,شو وضع زعترة وقبلان ؟,1315419311,2023,3,12,14,37,7,ازمة
421437,هلا مرقت منو بس ازمة عادية,1859497032,2023,3,12,14,37,13,
421438,ازمة,1688669181,2023,3,12,14,37,26,
421439,ديرشرف للداخل عنابلس ازمة مع تفتيش بس بمرقوا كل فتره لما تأزم  دون تفتيش,1254078784,2023,3,12,14,37,32,
421440,صره ي شباب,5780770124,2023,3,12,14,37,33,
421441,مين افضل؟؟,1315419311,2023,3,12,14,37,35,
421442,المربعه؟؟,2013434888,2023,3,12,14,37,47,؟؟
421443,قبلان,1688669181,2023,3,12,14,37,47,
421444,حاجز للجهتين,1688669181,2023,3,12,14,38,6,
421445,صره,5872613250,2023,3,12,14,38,21,سالك
421446,يا شباب,5872613250,2023,3,12,14,38,26,
421447,اه اب جاد,5780770124,2023,3,12,14,38,26,
421448,,1128383697,2023,3,12,14,38,27,
421449,سالك,1688669181,2023,3,12,14,38,32,
421450,حواره سالكه,5346851923,2023,3,12,14,38,57,"اذا سؤال اه سالك 
واذا معلومة شكرا"
421451,الازمة باتجاه الفندق,1278989564,2023,3,12,14,39,9,
421452,️حاجز حوارة سالك تماما بالاتجاهين,1278989564,2023,3,12,14,39,17,
421453,وين في طرق بديله لدير شرف,408980390,2023,3,12,14,39,18,من قلب دير شرف من القريه الف دوار وعل شمال
421454,"اذا سؤال اه سالك 
واذا معلومة شكرا",1688669181,2023,3,12,14,39,36,
421455,,1891525332,2023,3,12,14,39,41,
421457,صره,5872613250,2023,3,12,14,39,47,
421458,؟؟,2013434888,2023,3,12,14,40,5,
421459,من قلب دير شرف من القريه الف دوار وعل شمال,5407331021,2023,3,12,14,40,9,
421460,انا في حواره بتجاه نابلس الطريق سالكه,5346851923,2023,3,12,14,40,16,
421461,زعترة ولا قبلان الي سالك ؟,5537760944,2023,3,12,14,40,21,اثنتين ازمة بس قبلان اسلك
421462,اثنتين ازمة بس قبلان اسلك,1688669181,2023,3,12,14,41,1,يخلف
421463,شباب شو وضع صرة,925554030,2023,3,12,14,41,8,سالك
421464,شـ𝒘𝒉𝒂𝒕ـۅ ؟ وضع شافي شمرون ودير شرف,1954587427,2023,3,12,14,41,46,تفتيش
421465,تواجد للجيش على دوار دير شرف للداخل,5506716414,2023,3,12,14,42,2,
421466,والخارج؟؟,1954587427,2023,3,12,14,42,15,
421467,تفتيش,5872613250,2023,3,12,14,42,18,
421468,يخلف,5537760944,2023,3,12,14,42,27,
421469,تفتيش,5872613250,2023,3,12,14,42,32,
421470,سالك,1688669181,2023,3,12,14,42,34,
421471,؟,925554030,2023,3,12,14,42,39,
421472,سالك,1688669181,2023,3,12,14,42,55,
421473,الفندق للي جاي من قلقيليه,5365754594,2023,3,12,14,43,33,ازمة
421474,شو وضعها,5365754594,2023,3,12,14,43,39,
421475,زعتره سالك,5775659613,2023,3,12,14,43,42,
421476,كيف زعترة و حوارة,1359424776,2023,3,12,14,43,42,
421477,ازمة,1278989564,2023,3,12,14,43,48,
421478,حواره سالكه,5775659613,2023,3,12,14,43,56,
421479,صرة سالك بالاتجاهين ,1254078784,2023,3,12,14,44,34,
421480,ازمة مرتبة باتجاه الفندق والرمزونات,1278989564,2023,3,12,14,44,39,
421481,زعترة؟؟؟,6057759767,2023,3,12,14,45,0,سالك
421482,المربعه؟؟؟؟؟,2013434888,2023,3,12,14,45,5,من ساعة كان خاحز وتفتيش واتوقع ما صار تغير
421483,عند شاغور في رادار انتبهو,5407331021,2023,3,12,14,45,17,
421484,ازمة,1688669181,2023,3,12,14,45,23,فاضي
421485,فاضي,1315419311,2023,3,12,14,45,34,
421486,وقبلان ولا سيارة,1315419311,2023,3,12,14,45,41,
421487,صرة فاتحة على الجهتين بتوقيت 445,5658121824,2023,3,12,14,45,47,
421488,سالك,1315419311,2023,3,12,14,46,6,
421489,من ساعة كان خاحز وتفتيش واتوقع ما صار تغير,1688669181,2023,3,12,14,46,7,
421490,ازمة دوار يتسهار واصلة للجسر باتجاه نابلس,1765380048,2023,3,12,14,46,21,لف
421491,لف,1688669181,2023,3,12,14,46,41,ماشي فيها قطعت منيح حاليا
421492,ماشي فيها قطعت منيح حاليا,1765380048,2023,3,12,14,47,5,هيني اطلعت على الشارع عند بورين صرت
421493,بالسلامه,1688669181,2023,3,12,14,47,23,
421494,الفندق ازمه خفيفه,1254078784,2023,3,12,14,47,45,
421495,,408980390,2023,3,12,14,47,56,
421496,,408980390,2023,3,12,14,48,2,
421497,النبي صالح سالكه ,713079379,2023,3,12,14,48,26,
421498,هيني اطلعت على الشارع عند بورين صرت,1688669181,2023,3,12,14,48,30,
421499,المربعة مغلقة بشكل تام للخارج,577856882,2023,3,12,14,49,11,وللداخا؟؟
421500,الفندق ازمة,1278989564,2023,3,12,14,49,23,
421501,كيف زعترة,38328871,2023,3,12,14,50,3,سالك
421502,الطريق من رام الله ل جنين,329494429,2023,3,12,14,50,21,
421503,زعتره  كيف شباب,5780770124,2023,3,12,14,50,23,
421504,وللداخا؟؟,2013434888,2023,3,12,14,50,24,شوي و بكون هناك
421505,"حاجز حوارة سالك بالاتجاهين 
طريق السلامة للجميع ان شآء الله",1688669181,2023,3,12,14,50,40,
421506,دير شرف شبه مغلق,5366544087,2023,3,12,14,51,1,
421507,كيف زعترة يا شباب,38328871,2023,3,12,14,51,19,
421508,زعترة فاضية,5537760944,2023,3,12,14,51,41,
421509,شكرا,38328871,2023,3,12,14,51,47,
421510,سالك,1315419311,2023,3,12,14,51,52,
421511,️حركة سير قوية بواد قانا للي رايح باتجاه الفندق,1278989564,2023,3,12,14,52,1,بس عند اشارة المرور الجديدة مة في ازمة للي جاي من واد قانا الرمزون لصالحهم
421512,,1312264512,2023,3,12,14,52,14,
421513,الجهتين فاضيات,1315419311,2023,3,12,14,52,19,
421514,نابلس شو وظعها ياشباب,5499248444,2023,3,12,14,52,22,
421515,شوي و بكون هناك,1676019340,2023,3,12,14,52,24,
421516,المربعة مغلقة البوابة,1676019340,2023,3,12,14,52,41,
421517,بس عند اشارة المرور الجديدة مة في ازمة للي جاي من واد قانا الرمزون لصالحهم,1125179216,2023,3,12,14,52,51,شوي وبوصلو وبتأزم 
421518,شوي وبوصلو وبتأزم ,1278989564,2023,3,12,14,53,58,الحمد لله ههههه
421519,مساء الخير من قلقيلية لا نابلس شو وضعو,2097703583,2023,3,12,14,54,12,ازمة
